ID,TIME,PRED_S
3179,30.0,0.99997604
3179,31.0,0.9999689
3179,32.0,0.9999597
3179,33.0,0.99994814
3179,34.0,0.9999336
3179,35.0,0.9999156
3179,36.0,0.99989367
3179,37.0,0.99986744
3179,38.0,0.99983644
3179,39.0,0.9998005
3179,40.0,0.99975926
3179,41.0,0.9997125
3179,42.0,0.9996604
3179,43.0,0.9996025
3179,44.0,0.9995389
3179,45.0,0.99946934
3179,46.0,0.9993938
3179,47.0,0.9993123
3179,48.0,0.9992244
3179,49.0,0.9991303
3179,50.0,0.99902964
3179,51.0,0.9989225
3179,52.0,0.99880886
3179,53.0,0.99868864
3179,54.0,0.99856204
3179,55.0,0.9984296
3179,56.0,0.99829215
3179,57.0,0.9981504
3179,58.0,0.9980064
3179,59.0,0.9978623
3179,60.0,0.99772066
3179,61.0,0.99758506
3179,62.0,0.99745935
3179,63.0,0.9973475
3179,64.0,0.9972535
3179,65.0,0.99718094
3179,66.0,0.99713266
3179,67.0,0.9971107
3179,68.0,0.99711597
3179,69.0,0.9971481
3179,70.0,0.9972057
3179,71.0,0.9972862
3179,72.0,0.9973863
3179,73.0,0.9975019
3179,74.0,0.9976286
3179,75.0,0.9977615
3179,76.0,0.9978956
3179,77.0,0.9980263
3179,78.0,0.9981494
3179,79.0,0.9982609
3179,80.0,0.99835795
3179,81.0,0.9984383
3179,82.0,0.9984999
3179,83.0,0.9985415
3179,84.0,0.9985618
3179,85.0,0.99855953
3179,86.0,0.998533
3179,87.0,0.9984804
3179,88.0,0.9983985
3179,89.0,0.9982839
3179,90.0,0.99813193
3179,91.0,0.9979367
3179,92.0,0.99769175
3179,93.0,0.9973895
3179,94.0,0.9970222
3179,95.0,0.99658185
3179,96.0,0.99606127
3179,97.0,0.99545467
3179,98.0,0.9947582
3179,99.0,0.99397075
3179,100.0,0.9930941
3179,101.0,0.9921331
3179,102.0,0.9910954
3179,103.0,0.98999196
3179,104.0,0.9888361
3179,105.0,0.9876439
3179,106.0,0.9864342
3179,107.0,0.98522854
3179,108.0,0.98404974
3179,109.0,0.98292184
3179,110.0,0.9818677
3179,111.0,0.9809069
3179,112.0,0.9800545
3179,113.0,0.9793189
3179,114.0,0.9787011
3179,115.0,0.9781954
3179,116.0,0.97778976
3179,117.0,0.9774679
3179,118.0,0.9772107
3179,119.0,0.97699875
3179,120.0,0.9768131
3179,121.0,0.97663647
3179,122.0,0.976454
3179,123.0,0.9762531
3179,124.0,0.976024
3179,125.0,0.9757589
3179,126.0,0.97545177
3179,127.0,0.9750982
3179,128.0,0.9746951
3179,129.0,0.9742398
3179,130.0,0.97373056
3179,131.0,0.97316563
3186,1.0,1.0
3186,2.0,1.0
3186,3.0,1.0
3186,4.0,1.0
3186,5.0,1.0
3186,6.0,1.0
3186,7.0,1.0
3186,8.0,1.0
3186,9.0,1.0
3186,10.0,1.0
3186,11.0,1.0
3186,12.0,1.0
3186,13.0,1.0
3186,14.0,1.0
3186,15.0,1.0
3186,16.0,1.0
